customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0828-ABCDE,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),117.49,3290.0,Yes
0829-ABCDE,Female,0,No,Yes,11,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,106.96,1144.99,Yes
0830-ABCDE,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,105.91,4147.78,Yes
0831-ABCDE,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,113.25,5173.58,No
0832-ABCDE,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,109.18,2105.56,Yes
0833-ABCDE,Female,1,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),97.18,1516.64,No
0834-ABCDE,Male,1,Yes,Yes,28,No,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,91.26,2449.36,No
0835-ABCDE,Female,0,No,No,24,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.01,1049.63,Yes
0836-ABCDE,Male,0,Yes,No,72,Yes,Yes,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,81.38,6061.17,No
0837-ABCDE,Male,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),71.19,649.14,No
0838-ABCDE,Female,0,Yes,No,47,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Electronic check,105.92,4768.51,No
0839-ABCDE,Male,0,No,Yes,33,Yes,No phone service,No,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),68.15,2245.88,No
0840-ABCDE,Male,0,No,No,62,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),31.03,1868.02,No
0841-ABCDE,Female,0,Yes,Yes,19,No,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,18.51,341.11,No
0842-ABCDE,Male,1,Yes,No,67,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,No,Electronic check,87.14,6095.65,No
0843-ABCDE,Male,0,No,No,40,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,74.09,3041.11,No
0844-ABCDE,Male,0,No,Yes,47,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),51.76,2480.46,No
0845-ABCDE,Male,0,No,Yes,65,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,35.24,2230.8,No
0846-ABCDE,Female,0,No,Yes,29,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,65.6,1829.84,Yes
0847-ABCDE,Female,0,No,Yes,50,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,28.23,1463.84,Yes
0848-ABCDE,Male,1,Yes,No,13,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,52.28,646.06,No
0849-ABCDE,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),56.68,56.05,Yes
0850-ABCDE,Male,1,No,Yes,34,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,65.49,2177.14,No
0851-ABCDE,Female,0,Yes,No,48,No,Yes,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),65.6,3170.96,Yes
0852-ABCDE,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),44.21,2069.14,No
0853-ABCDE,Male,0,Yes,Yes,49,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,104.72,5034.4,Yes
0854-ABCDE,Male,0,No,No,64,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),54.27,3594.86,Yes
0855-ABCDE,Male,1,Yes,No,61,No,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,One year,No,Mailed check,41.42,2552.69,No
0856-ABCDE,Male,1,No,Yes,29,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),35.93,1005.05,No
0857-ABCDE,Male,0,Yes,Yes,39,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),50.9,2030.06,No
0858-ABCDE,Female,0,No,Yes,26,No,No phone service,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,24.89,628.21,No
0859-ABCDE,Male,0,Yes,No,17,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),21.36,360.69,No
0860-ABCDE,Female,1,No,No,71,No,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.72,5743.1,No
0861-ABCDE,Male,0,No,No,13,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,One year,No,Mailed check,81.15,1030.89,No
0862-ABCDE,Female,0,Yes,No,69,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.02,4911.79,No
0863-ABCDE,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),95.75,2547.79,Yes
0864-ABCDE,Female,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),21.99,1124.7,No
0865-ABCDE,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),113.47,7624.72,Yes
0866-ABCDE,Male,0,No,Yes,7,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,27.7,184.4,Yes
0867-ABCDE,Female,1,No,Yes,58,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,86.75,4950.22,No
0868-ABCDE,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,Bank transfer (automatic),31.61,1533.19,No
0869-ABCDE,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),107.75,5618.91,No
0870-ABCDE,Male,1,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),70.09,4526.82,No
0871-ABCDE,Female,0,Yes,Yes,62,Yes,No phone service,No,Yes,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),26.39,1657.89,No
0872-ABCDE,Female,1,Yes,Yes,17,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,80.91,1323.36,Yes
0873-ABCDE,Male,0,No,No,43,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),18.93,795.48,No
0874-ABCDE,Female,0,No,No,25,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),97.15,2430.61,Yes
0875-ABCDE,Male,1,Yes,No,3,Yes,No phone service,No,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,84.36,248.41,Yes
0876-ABCDE,Female,0,Yes,No,29,Yes,No phone service,DSL,No,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),39.69,1207.53,No
0877-ABCDE,Female,0,Yes,Yes,32,No,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),56.22,1786.7,Yes
0878-ABCDE,Male,0,No,Yes,26,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,18.8,506.88,No
0879-ABCDE,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,88.76,1476.47,Yes
0880-ABCDE,Male,0,No,Yes,25,No,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),50.91,1315.52,No
0881-ABCDE,Female,0,No,Yes,54,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,76.3,3933.51,Yes
0882-ABCDE,Male,1,Yes,No,28,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),115.59,3381.43,Yes
0883-ABCDE,Female,0,No,Yes,56,Yes,Yes,No,No,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),48.55,2617.86,No
0884-ABCDE,Female,0,No,No,65,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),119.0,7374.86,Yes
0885-ABCDE,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,82.54,3355.16,No
0886-ABCDE,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),42.69,2110.71,No
0887-ABCDE,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,Two year,No,Electronic check,62.55,4300.8,No
0888-ABCDE,Female,1,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,No,Credit card (automatic),93.53,2654.82,No
0889-ABCDE,Male,0,No,Yes,19,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,63.54,1176.89,No
0890-ABCDE,Male,0,No,No,66,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,24.99,1679.82,No
0891-ABCDE,Male,0,Yes,No,41,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Mailed check,35.2,1398.0,No
0892-ABCDE,Male,0,No,No,45,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),98.71,4461.1,No
0893-ABCDE,Male,0,Yes,Yes,15,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,84.13,1323.33,Yes
0894-ABCDE,Female,0,No,Yes,3,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),76.12,226.82,Yes
0895-ABCDE,Female,1,No,No,11,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,35.1,391.58,No
0896-ABCDE,Female,0,Yes,Yes,53,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,103.45,5740.2,Yes
0897-ABCDE,Female,0,Yes,Yes,46,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,One year,No,Electronic check,116.0,5142.64,No
0898-ABCDE,Male,0,Yes,No,30,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.17,659.69,Yes
0899-ABCDE,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,No,Mailed check,25.96,1531.54,No
0900-ABCDE,Male,0,No,No,18,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),108.24,2032.55,Yes
0901-ABCDE,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),101.19,5212.93,No
0902-ABCDE,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.03,3750.75,No
0903-ABCDE,Male,0,Yes,Yes,66,Yes,No phone service,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.39,7852.84,Yes
0904-ABCDE,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,One year,Yes,Electronic check,83.94,649.66,No
0905-ABCDE,Female,0,No,No,22,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,40.03,867.7,No
0906-ABCDE,Female,1,Yes,Yes,6,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,92.32,547.02,Yes
0907-ABCDE,Male,1,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.86,4754.83,No
0908-ABCDE,Male,0,Yes,No,36,Yes,No,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,118.55,4391.64,Yes
0909-ABCDE,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),39.82,2338.32,No
0910-ABCDE,Male,0,No,No,49,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.98,3955.03,Yes
0911-ABCDE,Male,0,No,Yes,45,Yes,No phone service,DSL,No,No internet service,Yes,No,No,Yes,Two year,Yes,Mailed check,97.58,4181.26,No
0912-ABCDE,Male,0,Yes,Yes,66,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),52.58,3492.78,No
0913-ABCDE,Female,0,Yes,Yes,45,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,56.73,2616.03,Yes
0914-ABCDE,Female,0,Yes,Yes,20,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),108.57,2159.38,No
0915-ABCDE,Female,1,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,59.23,3959.38,No
0916-ABCDE,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,81.72,5652.53,No
0917-ABCDE,Female,0,No,No,3,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,108.7,330.61,Yes
0918-ABCDE,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),39.4,2034.5,No
0919-ABCDE,Female,1,Yes,Yes,64,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,118.15,7676.8,Yes
0920-ABCDE,Male,0,Yes,Yes,40,Yes,No,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,89.6,3731.51,Yes
0921-ABCDE,Male,0,Yes,Yes,59,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),68.6,3998.61,No
0922-ABCDE,Male,0,No,No,55,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,61.95,3522.46,No
0923-ABCDE,Male,0,Yes,No,62,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.35,7018.08,Yes
0924-ABCDE,Male,1,No,No,4,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,One year,No,Mailed check,38.98,157.01,No
0925-ABCDE,Male,1,No,No,60,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),49.79,3031.74,No
0926-ABCDE,Male,0,Yes,Yes,30,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),49.39,1508.07,No
0927-ABCDE,Female,1,Yes,No,2,Yes,No,No,No internet service,No,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),47.48,98.59,Yes
0928-ABCDE,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),65.79,3970.73,No
0929-ABCDE,Male,1,No,Yes,49,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,118.9,5687.65,Yes
0930-ABCDE,Male,0,No,Yes,9,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,108.66,997.89,Yes
0931-ABCDE,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),51.45,1543.46,No
0932-ABCDE,Male,0,Yes,Yes,61,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),61.13,3715.61,No
0933-ABCDE,Male,0,No,No,48,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,No,Mailed check,86.29,3943.12,No
0934-ABCDE,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),19.75,476.02,No
0935-ABCDE,Male,0,No,Yes,36,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),101.66,3725.21,No
0936-ABCDE,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.74,883.25,Yes
0937-ABCDE,Male,0,Yes,Yes,58,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),105.43,5879.71,No
0938-ABCDE,Female,0,Yes,No,45,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),56.26,2462.76,No
0939-ABCDE,Female,0,Yes,No,62,No,No phone service,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,65.12,3875.5,No
0940-ABCDE,Female,1,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),19.26,746.14,No
0941-ABCDE,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),58.74,3279.54,No
0942-ABCDE,Female,0,No,No,64,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),64.96,4131.37,No
0943-ABCDE,Male,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,No,Mailed check,110.51,4975.3,No
0944-ABCDE,Male,1,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,109.19,3224.58,Yes
0945-ABCDE,Male,0,No,No,59,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,116.54,6724.91,No
0946-ABCDE,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,108.28,7821.47,No
0947-ABCDE,Female,1,Yes,No,9,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Mailed check,18.84,176.81,No
0948-ABCDE,Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,83.43,492.95,Yes
0949-ABCDE,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,24.96,711.47,No
0950-ABCDE,Male,0,Yes,No,58,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,45.8,2675.38,No
0951-ABCDE,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,76.99,1275.52,Yes
0952-ABCDE,Male,1,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),89.46,1453.06,Yes
0953-ABCDE,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),84.77,262.76,Yes
0954-ABCDE,Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),23.0,481.04,Yes
0955-ABCDE,Male,1,No,Yes,64,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),28.57,1861.3,No
0956-ABCDE,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.12,1137.34,No
0957-ABCDE,Male,0,Yes,Yes,62,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),27.32,1615.7,No
0958-ABCDE,Female,0,Yes,Yes,42,No,No phone service,DSL,No,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),36.18,1471.45,No
0959-ABCDE,Male,0,No,No,42,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),88.23,3851.49,Yes
0960-ABCDE,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),102.75,6542.84,No
0961-ABCDE,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),59.7,797.86,No
0962-ABCDE,Female,0,Yes,No,11,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),88.66,1016.34,Yes
0963-ABCDE,Male,0,Yes,No,54,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),38.4,2033.4,No
0964-ABCDE,Male,1,No,No,16,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),117.27,1828.98,No
0965-ABCDE,Male,0,No,No,8,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.7,424.63,No
0966-ABCDE,Male,1,Yes,Yes,59,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),104.28,5878.94,No
0967-ABCDE,Female,0,No,Yes,57,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,114.43,6724.62,Yes
0968-ABCDE,Female,1,No,Yes,40,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,106.2,4453.68,Yes
0969-ABCDE,Male,0,No,No,59,Yes,Yes,No,No,No internet service,Yes,No,No,No internet service,Two year,No,Bank transfer (automatic),24.84,1513.05,No
0970-ABCDE,Female,0,No,No,2,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,84.33,169.59,Yes
0971-ABCDE,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,30.25,296.31,Yes
0972-ABCDE,Male,1,Yes,No,44,Yes,No phone service,No,No,Yes,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),18.58,792.81,No
0973-ABCDE,Male,0,Yes,No,11,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),23.28,252.6,No
0974-ABCDE,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),111.45,226.62,Yes
0975-ABCDE,Female,0,Yes,No,50,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Mailed check,110.66,5503.71,No
0976-ABCDE,Female,1,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),41.03,513.73,No
0977-ABCDE,Female,0,No,Yes,23,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),73.8,1757.53,No
0978-ABCDE,Female,0,Yes,No,18,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),115.41,1994.78,No
0979-ABCDE,Female,0,No,No,62,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),68.66,4100.06,No
0980-ABCDE,Female,1,No,No,62,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Two year,No,Mailed check,58.14,3668.21,No
0981-ABCDE,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,67.29,2488.18,No
0982-ABCDE,Female,0,No,Yes,67,Yes,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,98.6,6798.46,No
0983-ABCDE,Male,0,No,No,38,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),66.68,2556.99,Yes
0984-ABCDE,Female,0,No,No,67,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,No,Electronic check,97.89,6381.44,No
0985-ABCDE,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Electronic check,62.03,3775.77,No
0986-ABCDE,Female,0,No,Yes,1,Yes,No phone service,No,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,43.7,43.29,Yes
0987-ABCDE,Female,0,Yes,Yes,45,Yes,No phone service,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,51.3,2394.64,Yes
0988-ABCDE,Female,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),25.94,692.34,No
0989-ABCDE,Female,0,No,No,21,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,68.73,1500.46,No
0990-ABCDE,Female,0,No,Yes,13,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),33.11,436.98,Yes
0991-ABCDE,Female,0,Yes,Yes,27,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,100.78,2785.7,No
0992-ABCDE,Female,0,No,No,7,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,60.9,405.1,Yes
0993-ABCDE,Female,0,Yes,Yes,22,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,One year,Yes,Mailed check,96.03,2139.75,Yes
0994-ABCDE,Female,0,No,Yes,53,Yes,No,No,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,115.35,6167.65,Yes
